Arch_ID,Config,Val_Loss,C2_w,C2_d,C2_idx,C3_w,C3_d,C3_idx,C4_w,C4_d,C4_idx,C5_w,C5_d,C5_idx
309,"[14, 30, 43, 53]",0.9588932549511945,32,3,14,64,3,30,88,4,43,112,2,53
280,"[29, 14, 15, 51]",0.9592340169129548,64,2,29,32,3,14,32,4,15,104,4,51
67,"[40, 41, 33, 35]",0.959639408706147,88,1,40,88,2,41,72,2,33,72,4,35
802,"[17, 38, 30, 57]",0.9598302399670636,40,2,17,80,3,38,64,3,30,120,2,57
762,"[14, 53, 47, 33]",0.9605254170335369,32,3,14,112,2,53,96,4,47,72,2,33
40,"[36, 29, 39, 23]",0.9606357231552218,80,1,36,64,2,29,80,4,39,48,4,23
20,"[14, 38, 49, 22]",0.9608253593798037,32,3,14,80,3,38,104,2,49,48,3,22
961,"[33, 15, 22, 19]",0.9609058992362317,72,2,33,32,4,15,48,3,22,40,4,19
966,"[29, 23, 37, 14]",0.9613316147415726,64,2,29,48,4,23,80,2,37,32,3,14
497,"[14, 45, 51, 25]",0.961571748609896,32,3,14,96,2,45,104,4,51,56,2,25
481,"[22, 36, 38, 30]",0.9620383065423848,48,3,22,80,1,36,80,3,38,64,3,30
592,"[17, 35, 10, 47]",0.9621718709851489,40,2,17,72,4,35,24,3,10,96,4,47
857,"[24, 42, 38, 15]",0.9622908867435691,56,1,24,88,3,42,80,3,38,32,4,15
502,"[13, 57, 57, 35]",0.9623216611367685,32,2,13,120,2,57,120,2,57,72,4,35
837,"[33, 32, 22, 47]",0.9623743244159368,72,2,33,72,1,32,48,3,22,96,4,47
596,"[29, 48, 41, 31]",0.9626142331111578,64,2,29,104,1,48,88,2,41,64,4,31
105,"[44, 30, 45, 38]",0.9631246298919489,96,1,44,64,3,30,96,2,45,80,3,38
414,"[14, 38, 42, 29]",0.9632358315550251,32,3,14,80,3,38,88,3,42,64,2,29
370,"[33, 15, 17, 46]",0.9632899864220325,72,2,33,32,4,15,40,2,17,96,3,46
558,"[10, 33, 55, 42]",0.9633351439311181,24,3,10,72,2,33,112,4,55,88,3,42
664,"[44, 19, 34, 43]",0.9636461462503598,96,1,44,40,4,19,72,3,34,88,4,43
63,"[25, 37, 11, 35]",0.9641934846654351,56,2,25,80,2,37,24,4,11,72,4,35
518,"[12, 42, 58, 27]",0.9642767920906161,32,1,12,88,3,42,120,3,58,56,4,27
47,"[15, 27, 42, 15]",0.9647299066001986,32,4,15,56,4,27,88,3,42,32,4,15
57,"[10, 49, 55, 22]",0.9648211223107798,24,3,10,104,2,49,112,4,55,48,3,22
548,"[32, 22, 58, 38]",0.9651036976296224,72,1,32,48,3,22,120,3,58,80,3,38
346,"[14, 45, 18, 31]",0.9652466325112331,32,3,14,96,2,45,40,3,18,64,4,31
187,"[17, 38, 24, 55]",0.9654193071671474,40,2,17,80,3,38,56,1,24,112,4,55
692,"[36, 37, 37, 35]",0.9654830355703095,80,1,36,80,2,37,80,2,37,72,4,35
150,"[22, 26, 11, 46]",0.9655421413021323,48,3,22,56,3,26,24,4,11,96,3,46
157,"[48, 23, 26, 58]",0.9664943313892976,104,1,48,48,4,23,56,3,26,120,3,58
567,"[18, 53, 9, 47]",0.9667599672152672,40,3,18,112,2,53,24,2,9,96,4,47
205,"[21, 44, 38, 58]",0.9670500630213891,48,2,21,96,1,44,80,3,38,120,3,58
384,"[11, 57, 53, 55]",0.9672036156242276,24,4,11,120,2,57,112,2,53,112,4,55
429,"[15, 31, 13, 39]",0.9675638300401194,32,4,15,64,4,31,32,2,13,80,4,39
759,"[13, 34, 33, 42]",0.9678554969069398,32,2,13,72,3,34,72,2,33,88,3,42
531,"[20, 50, 46, 11]",0.9678643360550021,48,1,20,104,3,50,96,3,46,24,4,11
185,"[12, 38, 50, 27]",0.9681234219927847,32,1,12,80,3,38,104,3,50,56,4,27
46,"[19, 19, 47, 6]",0.9682170064361008,40,4,19,40,4,19,96,4,47,16,3,6
913,"[40, 22, 38, 26]",0.9683808301701958,88,1,40,48,3,22,80,3,38,56,3,26
851,"[15, 31, 25, 38]",0.9684576016885263,32,4,15,64,4,31,56,2,25,80,3,38
904,"[10, 57, 41, 51]",0.9690233689767344,24,3,10,120,2,57,88,2,41,104,4,51
861,"[18, 30, 20, 55]",0.9690806262287093,40,3,18,64,3,30,48,1,20,112,4,55
11,"[21, 35, 25, 45]",0.9692581266532709,48,2,21,72,4,35,56,2,25,96,2,45
354,"[17, 37, 25, 58]",0.9696495709595857,40,2,17,80,2,37,56,2,25,120,3,58
811,"[32, 38, 50, 6]",0.9697173267234991,72,1,32,80,3,38,104,3,50,16,3,6
789,"[32, 57, 25, 47]",0.9698156604060421,72,1,32,120,2,57,56,2,25,96,4,47
73,"[15, 22, 21, 47]",0.969950513339337,32,4,15,48,3,22,48,2,21,96,4,47
342,"[11, 30, 39, 42]",0.97022001169346,24,4,11,64,3,30,80,4,39,88,3,42
23,"[24, 23, 55, 38]",0.9708858080852178,56,1,24,48,4,23,112,4,55,80,3,38
197,"[28, 39, 13, 58]",0.9711260810310458,64,1,28,80,4,39,32,2,13,120,3,58
619,"[19, 22, 34, 21]",0.9717629294336578,40,4,19,48,3,22,72,3,34,48,2,21
58,"[11, 30, 47, 19]",0.9718202205351841,24,4,11,64,3,30,96,4,47,40,4,19
805,"[12, 46, 35, 19]",0.9724421898523966,32,1,12,96,3,46,72,4,35,40,4,19
868,"[19, 14, 33, 31]",0.9727258888291724,40,4,19,32,3,14,72,2,33,64,4,31
311,"[21, 26, 41, 11]",0.9729403698885882,48,2,21,56,3,26,88,2,41,24,4,11
714,"[10, 30, 39, 22]",0.9730083537690434,24,3,10,64,3,30,80,4,39,48,3,22
775,"[29, 26, 29, 29]",0.9730681666621456,64,2,29,56,3,26,64,2,29,64,2,29
0,"[10, 43, 46, 37]",0.9732505303842051,24,3,10,88,4,43,96,3,46,80,2,37
376,"[18, 18, 48, 51]",0.9736659313425605,40,3,18,40,3,18,104,1,48,104,4,51
237,"[25, 34, 14, 37]",0.9736852682667014,56,2,25,72,3,34,32,3,14,80,2,37
978,"[19, 27, 22, 45]",0.9737310880496178,40,4,19,56,4,27,48,3,22,96,2,45
503,"[25, 56, 43, 45]",0.9737610897900145,56,2,25,120,1,56,88,4,43,96,2,45
769,"[10, 30, 50, 22]",0.9739026920295056,24,3,10,64,3,30,104,3,50,48,3,22
844,"[16, 46, 54, 37]",0.9743584203131405,40,1,16,96,3,46,112,3,54,80,2,37
529,"[15, 17, 46, 38]",0.9745211196534428,32,4,15,40,2,17,96,3,46,80,3,38
189,"[21, 38, 6, 23]",0.9747639327873419,48,2,21,80,3,38,16,3,6,48,4,23
542,"[22, 44, 50, 49]",0.9748146033581392,48,3,22,96,1,44,104,3,50,104,2,49
253,"[16, 47, 25, 42]",0.9748794436454773,40,1,16,96,4,47,56,2,25,88,3,42
308,"[22, 30, 5, 46]",0.9749889704916213,48,3,22,64,3,30,16,2,5,96,3,46
209,"[7, 46, 55, 50]",0.9749904679663387,16,4,7,96,3,46,112,4,55,104,3,50
403,"[25, 30, 32, 26]",0.9750526304598208,56,2,25,64,3,30,72,1,32,56,3,26
530,"[24, 46, 14, 23]",0.9751122807279046,56,1,24,96,3,46,32,3,14,48,4,23
231,"[21, 39, 2, 39]",0.9751474106753314,48,2,21,80,4,39,8,3,2,80,4,39
948,"[36, 42, 22, 57]",0.9756595153867462,80,1,36,88,3,42,48,3,22,120,2,57
583,"[22, 8, 47, 35]",0.9758515733259695,48,3,22,24,1,8,96,4,47,72,4,35
577,"[29, 52, 18, 39]",0.975932608416051,64,2,29,112,1,52,40,3,18,80,4,39
421,"[13, 41, 35, 11]",0.9759569565455118,32,2,13,88,2,41,72,4,35,24,4,11
132,"[33, 11, 38, 11]",0.9762655776224018,72,2,33,24,4,11,80,3,38,24,4,11
328,"[22, 15, 14, 38]",0.9763710395789441,48,3,22,32,4,15,32,3,14,80,3,38
585,"[40, 38, 13, 34]",0.976373055834829,88,1,40,80,3,38,32,2,13,72,3,34
748,"[40, 22, 21, 47]",0.9764475881317516,88,1,40,48,3,22,48,2,21,96,4,47
68,"[16, 38, 23, 31]",0.9766799903210298,40,1,16,80,3,38,48,4,23,64,4,31
752,"[10, 50, 10, 43]",0.9768014160203345,24,3,10,104,3,50,24,3,10,88,4,43
624,"[32, 38, 23, 53]",0.9769456644117096,72,1,32,80,3,38,48,4,23,112,2,53
876,"[36, 37, 50, 33]",0.977103039070412,80,1,36,80,2,37,104,3,50,72,2,33
388,"[24, 50, 16, 51]",0.9772191592204718,56,1,24,104,3,50,40,1,16,104,4,51
492,"[24, 34, 22, 42]",0.9772429370585783,56,1,24,72,3,34,48,3,22,88,3,42
324,"[9, 46, 37, 23]",0.9773308090221735,24,2,9,96,3,46,80,2,37,48,4,23
307,"[19, 22, 42, 9]",0.9774438275231255,40,4,19,48,3,22,88,3,42,24,2,9
16,"[16, 46, 13, 43]",0.9776575513827948,40,1,16,96,3,46,32,2,13,88,4,43
147,"[25, 33, 32, 35]",0.9780848291185167,56,2,25,72,2,33,72,1,32,72,4,35
629,"[21, 41, 47, 24]",0.9782229441183584,48,2,21,88,2,41,96,4,47,56,1,24
938,"[14, 18, 55, 45]",0.9792186684078641,32,3,14,40,3,18,112,4,55,96,2,45
601,"[23, 17, 10, 55]",0.9792890960787549,48,4,23,40,2,17,24,3,10,112,4,55
688,"[15, 35, 35, 5]",0.9795547539805188,32,4,15,72,4,35,72,4,35,16,2,5
99,"[18, 38, 7, 34]",0.9795806349059681,40,3,18,80,3,38,16,4,7,72,3,34
418,"[21, 41, 34, 2]",0.979638186501868,48,2,21,88,2,41,72,3,34,8,3,2
467,"[20, 42, 33, 26]",0.9800693885779675,48,1,20,88,3,42,72,2,33,56,3,26
750,"[15, 20, 54, 47]",0.9800866231506253,32,4,15,48,1,20,112,3,54,96,4,47
181,"[12, 42, 47, 45]",0.9809950362017126,32,1,12,88,3,42,96,4,47,96,2,45
584,"[25, 37, 57, 21]",0.9814152511549584,56,2,25,80,2,37,120,2,57,48,2,21
356,"[40, 19, 51, 33]",0.9815747973359661,88,1,40,40,4,19,104,4,51,72,2,33
776,"[18, 21, 22, 22]",0.9815773846190653,40,3,18,48,2,21,48,3,22,48,3,22
881,"[18, 49, 19, 33]",0.9817007706489091,40,3,18,104,2,49,40,4,19,72,2,33
549,"[40, 18, 51, 53]",0.9821900850460853,88,1,40,40,3,18,104,4,51,112,2,53
872,"[22, 56, 29, 50]",0.9823870945859838,48,3,22,120,1,56,64,2,29,104,3,50
977,"[48, 23, 44, 51]",0.9826900164286295,104,1,48,48,4,23,96,1,44,104,4,51
391,"[19, 52, 41, 46]",0.9828993369031835,40,4,19,112,1,52,88,2,41,96,3,46
194,"[28, 34, 39, 5]",0.9829941090242362,64,1,28,72,3,34,80,4,39,16,2,5
441,"[8, 43, 39, 43]",0.9833291585062757,24,1,8,88,4,43,80,4,39,88,4,43
397,"[44, 14, 58, 31]",0.9843352746080469,96,1,44,32,3,14,120,3,58,64,4,31
662,"[25, 26, 36, 19]",0.9843839318663986,56,2,25,56,3,26,80,1,36,40,4,19
267,"[9, 39, 48, 47]",0.9844131388781984,24,2,9,80,4,39,104,1,48,96,4,47
699,"[7, 31, 55, 51]",0.9851104742215003,16,4,7,64,4,31,112,4,55,104,4,51
224,"[9, 39, 46, 33]",0.9852246016631891,24,2,9,80,4,39,96,3,46,72,2,33
886,"[15, 20, 43, 54]",0.9855088260438707,32,4,15,48,1,20,88,4,43,112,3,54
767,"[18, 9, 27, 59]",0.9856676003079355,40,3,18,24,2,9,56,4,27,120,4,59
587,"[40, 19, 38, 18]",0.9862976721775385,88,1,40,40,4,19,80,3,38,40,3,18
326,"[28, 46, 36, 23]",0.9866951181564803,64,1,28,96,3,46,80,1,36,48,4,23
731,"[25, 11, 22, 43]",0.9867659836639593,56,2,25,24,4,11,48,3,22,88,4,43
512,"[28, 46, 13, 22]",0.9869157826458966,64,1,28,96,3,46,32,2,13,48,3,22
405,"[18, 19, 23, 10]",0.9869227917106064,40,3,18,40,4,19,48,4,23,24,3,10
380,"[10, 29, 59, 15]",0.9870882394873066,24,3,10,64,2,29,120,4,59,32,4,15
260,"[25, 44, 22, 35]",0.9873633620179729,56,2,25,96,1,44,48,3,22,72,4,35
999,"[7, 47, 29, 59]",0.9874229615117297,16,4,7,96,4,47,64,2,29,120,4,59
605,"[24, 57, 29, 46]",0.9874527189466689,56,1,24,120,2,57,64,2,29,96,3,46
242,"[22, 12, 26, 47]",0.9874923258651922,48,3,22,32,1,12,56,3,26,96,4,47
304,"[48, 18, 22, 46]",0.9878174802403391,104,1,48,40,3,18,48,3,22,96,3,46
436,"[44, 23, 56, 39]",0.987896203994751,96,1,44,48,4,23,120,1,56,80,4,39
972,"[12, 50, 35, 29]",0.9881304244936249,32,1,12,104,3,50,72,4,35,64,2,29
448,"[22, 48, 31, 7]",0.9882082917072155,48,3,22,104,1,48,64,4,31,16,4,7
56,"[14, 38, 55, 48]",0.988284648200612,32,3,14,80,3,38,112,4,55,104,1,48
274,"[12, 50, 31, 57]",0.988359750053029,32,1,12,104,3,50,64,4,31,120,2,57
464,"[12, 50, 54, 25]",0.9884432370280042,32,1,12,104,3,50,112,3,54,56,2,25
318,"[16, 42, 45, 15]",0.9885610496556317,40,1,16,88,3,42,96,2,45,32,4,15
698,"[12, 49, 57, 51]",0.9886464020352305,32,1,12,104,2,49,120,2,57,104,4,51
794,"[24, 46, 29, 14]",0.9886472674063694,56,1,24,96,3,46,64,2,29,32,3,14
41,"[29, 9, 19, 43]",0.9889409012264676,64,2,29,24,2,9,40,4,19,88,4,43
901,"[9, 50, 52, 35]",0.9889597583700109,24,2,9,104,3,50,112,1,52,72,4,35
243,"[10, 26, 55, 29]",0.9890496892693602,24,3,10,56,3,26,112,4,55,64,2,29
763,"[33, 11, 48, 43]",0.9890547181353156,72,2,33,24,4,11,104,1,48,88,4,43
302,"[15, 42, 7, 42]",0.9891894702558164,32,4,15,88,3,42,16,4,7,88,3,42
613,"[21, 17, 51, 2]",0.9892850864080736,48,2,21,40,2,17,104,4,51,8,3,2
337,"[14, 38, 33, 37]",0.9893675836516015,32,3,14,80,3,38,72,2,33,80,2,37
522,"[13, 29, 51, 17]",0.9893846725240166,32,2,13,64,2,29,104,4,51,40,2,17
994,"[16, 42, 41, 18]",0.9893922555593797,40,1,16,88,3,42,88,2,41,40,3,18
177,"[15, 18, 43, 6]",0.9902325736151801,32,4,15,40,3,18,88,4,43,16,3,6
620,"[40, 35, 15, 41]",0.9902493593133526,88,1,40,72,4,35,32,4,15,88,2,41
263,"[29, 44, 14, 31]",0.9907764814518116,64,2,29,96,1,44,32,3,14,64,4,31
79,"[32, 45, 27, 41]",0.9909012523698218,72,1,32,96,2,45,56,4,27,88,2,41
174,"[10, 57, 39, 21]",0.9909513121769752,24,3,10,120,2,57,80,4,39,48,2,21
172,"[40, 19, 46, 57]",0.9909765771877619,88,1,40,40,4,19,96,3,46,120,2,57
760,"[40, 29, 19, 38]",0.9914895362324185,88,1,40,64,2,29,40,4,19,80,3,38
615,"[12, 54, 14, 54]",0.9915370499646222,32,1,12,112,3,54,32,3,14,112,3,54
941,"[28, 34, 40, 27]",0.9920772211051282,64,1,28,72,3,34,88,1,40,56,4,27
130,"[18, 19, 31, 5]",0.9922914387267313,40,3,18,40,4,19,64,4,31,16,2,5
888,"[24, 45, 33, 26]",0.9927117383038556,56,1,24,96,2,45,72,2,33,56,3,26
160,"[25, 34, 32, 11]",0.9928821994934554,56,2,25,72,3,34,72,1,32,24,4,11
799,"[20, 53, 46, 37]",0.9931350460758915,48,1,20,112,2,53,96,3,46,80,2,37
953,"[16, 37, 55, 45]",0.9932411644193861,40,1,16,80,2,37,112,4,55,96,2,45
733,"[14, 29, 47, 5]",0.9932878341203855,32,3,14,64,2,29,96,4,47,16,2,5
855,"[15, 31, 52, 26]",0.9935769512329573,32,4,15,64,4,31,112,1,52,56,3,26
842,"[33, 5, 30, 27]",0.9938136324470426,72,2,33,16,2,5,64,3,30,56,4,27
852,"[44, 21, 54, 11]",0.9938414464762182,96,1,44,48,2,21,112,3,54,24,4,11
306,"[52, 14, 46, 26]",0.993978132436305,112,1,52,32,3,14,96,3,46,56,3,26
627,"[23, 24, 21, 31]",0.9940356075027843,48,4,23,56,1,24,48,2,21,64,4,31
456,"[6, 54, 21, 43]",0.9947618621366995,16,3,6,112,3,54,48,2,21,88,4,43
884,"[18, 19, 31, 2]",0.9947663552967119,40,3,18,40,4,19,64,4,31,8,3,2
409,"[44, 27, 36, 38]",0.9948968615060971,96,1,44,56,4,27,80,1,36,80,3,38
457,"[29, 26, 4, 34]",0.9950075775016973,64,2,29,56,3,26,16,1,4,72,3,34
143,"[15, 14, 35, 49]",0.9950809441966775,32,4,15,32,3,14,72,4,35,104,2,49
722,"[40, 29, 34, 29]",0.9951222781781797,88,1,40,64,2,29,72,3,34,64,2,29
303,"[20, 38, 46, 9]",0.9953136760511516,48,1,20,80,3,38,96,3,46,24,2,9
44,"[52, 19, 29, 30]",0.9953529201907876,112,1,52,40,4,19,64,2,29,64,3,30
417,"[14, 49, 48, 54]",0.9962061945302987,32,3,14,104,2,49,104,1,48,112,3,54
420,"[13, 53, 13, 27]",0.9963970493387293,32,2,13,112,2,53,32,2,13,56,4,27
758,"[10, 49, 31, 7]",0.997406100049431,24,3,10,104,2,49,64,4,31,16,4,7
675,"[12, 43, 19, 19]",0.9974385544105813,32,1,12,88,4,43,40,4,19,40,4,19
625,"[6, 46, 43, 53]",0.9975338217652874,16,3,6,96,3,46,88,4,43,112,2,53
564,"[26, 6, 27, 38]",0.9977592936268559,56,3,26,16,3,6,56,4,27,80,3,38
297,"[15, 33, 17, 23]",0.9978461876327609,32,4,15,72,2,33,40,2,17,48,4,23
741,"[7, 39, 30, 54]",0.9979344150166453,16,4,7,80,4,39,64,3,30,112,3,54
540,"[18, 41, 43, 4]",0.9981434021467044,40,3,18,88,2,41,88,4,43,16,1,4
783,"[25, 8, 46, 46]",0.9981878672117068,56,2,25,24,1,8,96,3,46,96,3,46
453,"[25, 40, 35, 6]",0.9983129714742119,56,2,25,88,1,40,72,4,35,16,3,6
419,"[21, 36, 58, 57]",0.9983598221967249,48,2,21,80,1,36,120,3,58,120,2,57
442,"[19, 25, 22, 25]",0.9984394937385748,40,4,19,56,2,25,48,3,22,56,2,25
891,"[25, 6, 47, 30]",0.9987680014268852,56,2,25,16,3,6,96,4,47,64,3,30
104,"[22, 20, 45, 22]",0.9988060571529247,48,3,22,48,1,20,96,2,45,48,3,22
917,"[48, 25, 37, 19]",0.9989768619890567,104,1,48,56,2,25,80,2,37,40,4,19
983,"[21, 29, 32, 27]",0.9990048592473254,48,2,21,64,2,29,72,1,32,56,4,27
915,"[6, 46, 49, 34]",0.9993283895798671,16,3,6,96,3,46,104,2,49,72,3,34
146,"[24, 34, 58, 5]",0.999896803755819,56,1,24,72,3,34,120,3,58,16,2,5
848,"[40, 31, 4, 43]",0.99998445716905,88,1,40,64,4,31,16,1,4,88,4,43
696,"[16, 30, 58, 53]",1.0000878226609877,40,1,16,64,3,30,120,3,58,112,2,53
208,"[19, 23, 2, 51]",1.0001165064764612,40,4,19,48,4,23,8,3,2,104,4,51
992,"[20, 27, 58, 25]",1.0001926996089794,48,1,20,56,4,27,120,3,58,56,2,25
778,"[12, 53, 53, 31]",1.0004674865875716,32,1,12,112,2,53,112,2,53,64,4,31
220,"[52, 10, 43, 51]",1.0005087087183824,112,1,52,24,3,10,88,4,43,104,4,51
607,"[12, 49, 51, 29]",1.0010798514625172,32,1,12,104,2,49,104,4,51,64,2,29
110,"[21, 33, 34, 1]",1.0017150169537392,48,2,21,72,2,33,72,3,34,8,2,1
672,"[11, 31, 13, 54]",1.0017356114622988,24,4,11,64,4,31,32,2,13,112,3,54
186,"[40, 17, 46, 18]",1.0017582965485843,88,1,40,40,2,17,96,3,46,40,3,18
412,"[22, 56, 17, 46]",1.0019444234577226,48,3,22,120,1,56,40,2,17,96,3,46
494,"[26, 40, 9, 39]",1.0022575354870455,56,3,26,88,1,40,24,2,9,80,4,39
526,"[21, 30, 34, 56]",1.0024372869067721,48,2,21,64,3,30,72,3,34,120,1,56
918,"[12, 47, 6, 51]",1.0030761375839328,32,1,12,96,4,47,16,3,6,104,4,51
374,"[33, 17, 21, 37]",1.0031296875741746,72,2,33,40,2,17,48,2,21,80,2,37
706,"[7, 31, 35, 42]",1.0032558735506034,16,4,7,64,4,31,72,4,35,88,3,42
753,"[19, 30, 48, 14]",1.003367202517427,40,4,19,64,3,30,104,1,48,32,3,14
353,"[36, 19, 35, 6]",1.0038640786100317,80,1,36,40,4,19,72,4,35,16,3,6
955,"[48, 29, 17, 38]",1.0039696222470131,104,1,48,64,2,29,40,2,17,80,3,38
158,"[26, 13, 33, 49]",1.0040130997881478,56,3,26,32,2,13,72,2,33,104,2,49
1,"[12, 35, 40, 51]",1.004134824246536,32,1,12,72,4,35,88,1,40,104,4,51
361,"[25, 27, 9, 29]",1.004164241714242,56,2,25,56,4,27,24,2,9,64,2,29
287,"[44, 44, 54, 58]",1.004791635054129,96,1,44,96,1,44,112,3,54,120,3,58
976,"[9, 50, 40, 23]",1.0048152068514882,24,2,9,104,3,50,88,1,40,48,4,23
299,"[36, 53, 30, 9]",1.004820696365686,80,1,36,112,2,53,64,3,30,24,2,9
650,"[15, 24, 59, 53]",1.005121515120989,32,4,15,56,1,24,120,4,59,112,2,53
621,"[4, 46, 59, 31]",1.005128264427185,16,1,4,96,3,46,120,4,59,64,4,31
430,"[32, 38, 37, 13]",1.0053899030626556,72,1,32,80,3,38,80,2,37,32,2,13
216,"[22, 8, 34, 19]",1.0054186015953253,48,3,22,24,1,8,72,3,34,40,4,19
159,"[25, 29, 36, 19]",1.0056795963534602,56,2,25,64,2,29,80,1,36,40,4,19
265,"[40, 31, 36, 15]",1.005698079680219,88,1,40,64,4,31,80,1,36,32,4,15
617,"[33, 11, 19, 57]",1.0058358723734633,72,2,33,24,4,11,40,4,19,120,2,57
757,"[21, 31, 36, 33]",1.0058662361568875,48,2,21,64,4,31,80,1,36,72,2,33
321,"[7, 57, 51, 18]",1.00657899512185,16,4,7,120,2,57,104,4,51,40,3,18
406,"[6, 49, 38, 34]",1.0066724522614185,16,3,6,104,2,49,80,3,38,72,3,34
472,"[40, 19, 13, 54]",1.0069112166946317,88,1,40,40,4,19,32,2,13,112,3,54
466,"[6, 50, 39, 25]",1.0069536809568052,16,3,6,104,3,50,80,4,39,56,2,25
720,"[7, 33, 55, 26]",1.0070674669595412,16,4,7,72,2,33,112,4,55,56,3,26
737,"[44, 29, 48, 43]",1.0074244892155682,96,1,44,64,2,29,104,1,48,88,4,43
595,"[24, 49, 32, 47]",1.0075735670548898,56,1,24,104,2,49,72,1,32,96,4,47
286,"[21, 41, 48, 18]",1.0076302856574824,48,2,21,88,2,41,104,1,48,40,3,18
667,"[52, 22, 53, 33]",1.0076603197757108,112,1,52,48,3,22,112,2,53,72,2,33
360,"[40, 37, 48, 31]",1.0078117037996834,88,1,40,80,2,37,104,1,48,64,4,31
458,"[14, 23, 41, 29]",1.0078536478089697,32,3,14,48,4,23,88,2,41,64,2,29
217,"[40, 42, 0, 43]",1.0079463286164365,88,1,40,88,3,42,8,1,0,88,4,43
90,"[44, 36, 39, 35]",1.0084018611613614,96,1,44,80,1,36,80,4,39,72,4,35
425,"[40, 13, 31, 46]",1.0086972338181954,88,1,40,32,2,13,64,4,31,96,3,46
29,"[19, 22, 3, 31]",1.008707872879358,40,4,19,48,3,22,8,4,3,64,4,31
841,"[36, 42, 37, 2]",1.0087342799445729,80,1,36,88,3,42,80,2,37,8,3,2
536,"[12, 47, 45, 37]",1.0087977993635484,32,1,12,96,4,47,96,2,45,80,2,37
996,"[23, 17, 32, 34]",1.0088843570815191,48,4,23,40,2,17,72,1,32,72,3,34
292,"[29, 18, 48, 14]",1.0089090554802507,64,2,29,40,3,18,104,1,48,32,3,14
944,"[28, 17, 55, 10]",1.0092000078271937,64,1,28,40,2,17,112,4,55,24,3,10
979,"[32, 23, 22, 49]",1.0092085791222842,72,1,32,48,4,23,48,3,22,104,2,49
142,"[26, 8, 31, 45]",1.0093151838691146,56,3,26,24,1,8,64,4,31,96,2,45
859,"[6, 42, 33, 30]",1.009329620702767,16,3,6,88,3,42,72,2,33,64,3,30
644,"[15, 39, 3, 46]",1.0093939260200218,32,4,15,80,4,39,8,4,3,96,3,46
332,"[36, 36, 42, 55]",1.0095916780424707,80,1,36,80,1,36,88,3,42,112,4,55
682,"[24, 38, 47, 4]",1.009623395807949,56,1,24,80,3,38,96,4,47,16,1,4
792,"[44, 29, 44, 39]",1.0097519534605521,96,1,44,64,2,29,96,1,44,80,4,39
618,"[17, 23, 57, 13]",1.0098427732785542,40,2,17,48,4,23,120,2,57,32,2,13
555,"[48, 26, 53, 21]",1.010176799915455,104,1,48,56,3,26,112,2,53,48,2,21
378,"[15, 48, 19, 35]",1.0101942339061218,32,4,15,104,1,48,40,4,19,72,4,35
557,"[8, 54, 17, 47]",1.010344026265321,24,1,8,112,3,54,40,2,17,96,4,47
880,"[15, 19, 18, 14]",1.0105674553800512,32,4,15,40,4,19,40,3,18,32,3,14
387,"[5, 47, 10, 43]",1.0110453602708416,16,2,5,96,4,47,24,3,10,88,4,43
89,"[15, 44, 21, 55]",1.011141566582668,32,4,15,96,1,44,48,2,21,112,4,55
182,"[26, 36, 9, 35]",1.0111537781762487,56,3,26,80,1,36,24,2,9,72,4,35
952,"[8, 57, 39, 58]",1.0113661429028453,24,1,8,120,2,57,80,4,39,120,3,58
21,"[10, 35, 26, 13]",1.0114751980628496,24,3,10,72,4,35,56,3,26,32,2,13
554,"[26, 12, 41, 15]",1.0115227463804646,56,3,26,32,1,12,88,2,41,32,4,15
101,"[13, 50, 39, 0]",1.011715833051705,32,2,13,104,3,50,80,4,39,8,1,0
738,"[24, 39, 3, 47]",1.011946154229435,56,1,24,80,4,39,8,4,3,96,4,47
591,"[29, 24, 30, 13]",1.0120226623099526,64,2,29,56,1,24,64,3,30,32,2,13
485,"[4, 43, 35, 43]",1.012031865708622,16,1,4,88,4,43,72,4,35,88,4,43
703,"[52, 17, 25, 27]",1.0122837718622184,112,1,52,40,2,17,56,2,25,56,4,27
319,"[15, 49, 41, 17]",1.0123102576644332,32,4,15,104,2,49,88,2,41,40,2,17
93,"[16, 42, 44, 26]",1.0127551518840554,40,1,16,88,3,42,96,1,44,56,3,26
735,"[6, 30, 51, 49]",1.0128802951471305,16,3,6,64,3,30,104,4,51,104,2,49
634,"[10, 57, 49, 11]",1.0128853799384316,24,3,10,120,2,57,104,2,49,24,4,11
117,"[17, 39, 49, 1]",1.0132394344718367,40,2,17,80,4,39,104,2,49,8,2,1
266,"[10, 38, 57, 21]",1.0132424176475148,24,3,10,80,3,38,120,2,57,48,2,21
415,"[28, 32, 55, 31]",1.0133665255558344,64,1,28,72,1,32,112,4,55,64,4,31
15,"[32, 57, 20, 47]",1.0137327151534,72,1,32,120,2,57,48,1,20,96,4,47
828,"[36, 21, 38, 7]",1.0139032536082797,80,1,36,48,2,21,80,3,38,16,4,7
709,"[13, 45, 50, 1]",1.0140101902278853,32,2,13,96,2,45,104,3,50,8,2,1
856,"[26, 15, 11, 21]",1.0140885313351948,56,3,26,32,4,15,24,4,11,48,2,21
156,"[25, 8, 51, 14]",1.0144333427335008,56,2,25,24,1,8,104,4,51,32,3,14
573,"[40, 29, 15, 22]",1.0145926335711537,88,1,40,64,2,29,32,4,15,48,3,22
717,"[17, 42, 1, 26]",1.0147927977420665,40,2,17,88,3,42,8,2,1,56,3,26
